24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     71.93         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24977       -0.625085
     71.94         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     71.95         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     71.96         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     71.97         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     71.98         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     71.99         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
        72         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     72.01         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.02         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     72.03         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     72.04         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     72.05         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.06         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.07         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.08         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.09         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
      72.1         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.11         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.12         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.13         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.14         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.15         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.16         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     72.17         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     72.18         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.19         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
      72.2         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     72.21         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25003       -0.625085
     72.22         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     72.23         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.24         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.25         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.26         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.27         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.28         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     72.29         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
      72.3         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     72.31         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.32         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.33         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
     72.34         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25004       -0.625085
     72.35         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.36         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.37         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.38         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.39         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
      72.4         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     72.41         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     72.42         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.43         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     72.44         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     72.45         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     72.46         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.47         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.48         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.49         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
      72.5         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.51         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.52         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.53         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     72.54         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.55         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.56         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     72.57         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.58         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.59         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
      72.6         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.61         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     72.62         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.63         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     72.64         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.65         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     72.66         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.67         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     72.68         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     72.69         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
      72.7         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     72.71         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     72.72         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     72.73         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.74         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.75         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24979       -0.625085
     72.76         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     72.77         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.78         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.79         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
      72.8         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.81         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     72.82         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.83         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.84         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     72.85         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
     72.86         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     72.87         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.88         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.89         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
      72.9         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     72.91         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     72.92         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.93         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     72.94         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25002       -0.625085
     72.95         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.96         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     72.97         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     72.98         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     72.99         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
        73         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     73.01         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     73.02         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     73.03         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     73.04         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     73.05         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     73.06         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     73.07         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24983       -0.625085
     73.08         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     73.09         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
      73.1         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     73.11         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     73.12         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
