18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     59.93          1.0346       -0.177511          1.5072       -0.359078         1.30131       -0.608698         1.24272       -0.615046         1.23589       -0.608824         1.23551       -0.607213          1.2355       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.94         1.03184       -0.177981          1.5058        -0.36064         1.30075       -0.608912         1.24255       -0.615048         1.23585        -0.60882          1.2355       -0.607213          1.2355       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.95         1.02906        -0.17844         1.50441       -0.362194         1.30019       -0.609122         1.24239       -0.615049         1.23581       -0.608816         1.23549       -0.607212          1.2355       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.96         1.02628       -0.178889         1.50301       -0.363738         1.29964       -0.609331         1.24223        -0.61505         1.23576       -0.608811         1.23548       -0.607211          1.2355       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.97         1.02349       -0.179328         1.50162       -0.365274         1.29909       -0.609537         1.24207       -0.615051         1.23572       -0.608807         1.23547        -0.60721          1.2355       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.98         1.02068       -0.179756         1.50023       -0.366801         1.29854       -0.609741         1.24192       -0.615051         1.23568       -0.608802         1.23546       -0.607209         1.23549       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     59.99         1.01787       -0.180174         1.49885       -0.368319         1.29799       -0.609942         1.24176        -0.61505         1.23564       -0.608798         1.23545       -0.607208         1.23549       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
        60         1.01506       -0.180581         1.49746       -0.369829         1.29745       -0.610141          1.2416       -0.615049          1.2356       -0.608793         1.23544       -0.607207         1.23549       -0.606915         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.01         1.01223       -0.180978         1.49607        -0.37133          1.2969       -0.610337         1.24145       -0.615047         1.23556       -0.608788         1.23544       -0.607206         1.23549       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.02         1.00939       -0.181364         1.49469       -0.372822         1.29636       -0.610532          1.2413       -0.615045         1.23552       -0.608783         1.23543       -0.607204         1.23549       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.03         1.00654        -0.18174         1.49331       -0.374306         1.29583       -0.610724         1.24115       -0.615042         1.23549       -0.608778         1.23542       -0.607203         1.23548       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.04         1.00368       -0.182105         1.49193       -0.375781         1.29529       -0.610913           1.241       -0.615039         1.23545       -0.608773         1.23541       -0.607202         1.23548       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.05         1.00081        -0.18246         1.49055       -0.377248         1.29476       -0.611101         1.24085       -0.615035         1.23541       -0.608768          1.2354       -0.607201         1.23548       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549       -0.606859
     60.06        0.997933       -0.182804         1.48918       -0.378706         1.29423       -0.611286          1.2407       -0.615031         1.23537       -0.608762         1.23539         -0.6072         1.23548       -0.606914         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.07        0.995043       -0.183138          1.4878       -0.380156          1.2937       -0.611469         1.24055       -0.615026         1.23534       -0.608757         1.23538       -0.607199         1.23548       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.08        0.992143       -0.183461         1.48643       -0.381598         1.29317       -0.611649         1.24041       -0.615021          1.2353       -0.608751         1.23537       -0.607197         1.23548       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.09        0.989232       -0.183773         1.48506        -0.38303         1.29265       -0.611828         1.24026       -0.615016         1.23526       -0.608746         1.23536       -0.607196         1.23547       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
      60.1        0.986309       -0.184076         1.48368       -0.384455         1.29213       -0.612004         1.24012        -0.61501         1.23523        -0.60874         1.23536       -0.607195         1.23547       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.11        0.983376       -0.184367         1.48232       -0.385871         1.29161       -0.612178         1.23998       -0.615003         1.23519       -0.608734         1.23535       -0.607193         1.23547       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.12        0.980431       -0.184648         1.48095       -0.387279         1.29109        -0.61235         1.23984       -0.614996         1.23516       -0.608728         1.23534       -0.607192         1.23547       -0.606913         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.13        0.977474       -0.184919         1.47958       -0.388679         1.29058       -0.612519          1.2397       -0.614989         1.23512       -0.608722         1.23533       -0.607191         1.23547       -0.606912         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.14        0.974505       -0.185178         1.47822        -0.39007         1.29007       -0.612687         1.23956       -0.614981         1.23509       -0.608715         1.23532       -0.607189         1.23547       -0.606912         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.15        0.971525       -0.185428         1.47685       -0.391453         1.28956       -0.612852         1.23943       -0.614972         1.23505       -0.608709         1.23532       -0.607188         1.23546       -0.606912         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.16        0.968532       -0.185666         1.47549       -0.392828         1.28905       -0.613015         1.23929       -0.614964         1.23502       -0.608703         1.23531       -0.607186         1.23546       -0.606912         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.17        0.965526       -0.185894         1.47413       -0.394195         1.28854       -0.613176         1.23916       -0.614955         1.23499       -0.608696          1.2353       -0.607185         1.23546       -0.606911         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.18        0.962507       -0.186112         1.47277       -0.395553         1.28804       -0.613335         1.23902       -0.614945         1.23495        -0.60869         1.23529       -0.607183         1.23546       -0.606911         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.19        0.959476       -0.186318         1.47141       -0.396904         1.28754       -0.613492         1.23889       -0.614935         1.23492       -0.608683         1.23528       -0.607182         1.23546       -0.606911         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
      60.2        0.956431       -0.186514         1.47006       -0.398246         1.28704       -0.613647         1.23876       -0.614925         1.23489       -0.608676         1.23528        -0.60718         1.23546       -0.606911         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.21        0.953373         -0.1867          1.4687        -0.39958         1.28655         -0.6138         1.23863       -0.614914         1.23486       -0.608669         1.23527       -0.607179         1.23545        -0.60691         1.23549       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.22          0.9503       -0.186875         1.46735       -0.400906         1.28605        -0.61395          1.2385       -0.614903         1.23483       -0.608662         1.23526       -0.607177         1.23545        -0.60691         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.23        0.947214       -0.187039           1.466       -0.402224         1.28556       -0.614099         1.23837       -0.614891         1.23479       -0.608655         1.23525       -0.607175         1.23545        -0.60691         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.24        0.944114       -0.187192         1.46464       -0.403534         1.28507       -0.614246         1.23825       -0.614879         1.23476       -0.608648         1.23525       -0.607174         1.23545        -0.60691         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.25        0.940999       -0.187334         1.46329       -0.404836         1.28458        -0.61439         1.23812       -0.614867         1.23473       -0.608641         1.23524       -0.607172         1.23545       -0.606909         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.26        0.937869       -0.187466         1.46195        -0.40613          1.2841       -0.614533           1.238       -0.614854          1.2347       -0.608633         1.23523        -0.60717         1.23545       -0.606909         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.27        0.934724       -0.187587          1.4606       -0.407417         1.28362       -0.614673         1.23788       -0.614841         1.23467       -0.608626         1.23522       -0.607169         1.23544       -0.606909         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.28        0.931563       -0.187697         1.45925       -0.408695         1.28314       -0.614812         1.23775       -0.614827         1.23465       -0.608619         1.23522       -0.607167         1.23544       -0.606909         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.29        0.928387       -0.187796         1.45791       -0.409965         1.28266       -0.614949         1.23763       -0.614813         1.23462       -0.608611         1.23521       -0.607165         1.23544       -0.606908         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
      60.3        0.925195       -0.187885         1.45656       -0.411228         1.28218       -0.615083         1.23751       -0.614799         1.23459       -0.608603          1.2352       -0.607164         1.23544       -0.606908         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.31        0.921987       -0.187962         1.45522       -0.412482         1.28171       -0.615216         1.23739       -0.614785         1.23456       -0.608596          1.2352       -0.607162         1.23544       -0.606908         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.32        0.918762       -0.188029         1.45388       -0.413729         1.28124       -0.615347         1.23728        -0.61477         1.23453       -0.608588         1.23519        -0.60716         1.23544       -0.606907         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.33         0.91552       -0.188084         1.45254       -0.414968         1.28077       -0.615476         1.23716       -0.614754         1.23451        -0.60858         1.23518       -0.607158         1.23543       -0.606907         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.34         0.91226       -0.188129          1.4512         -0.4162          1.2803       -0.615603         1.23705       -0.614739         1.23448       -0.608572         1.23518       -0.607156         1.23543       -0.606907         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.35        0.908983       -0.188163         1.44986       -0.417423         1.27983       -0.615728         1.23693       -0.614723         1.23445       -0.608564         1.23517       -0.607155         1.23543       -0.606907         1.23548       -0.606867         1.23549        -0.60686         1.23549        -0.60686
     60.36        0.905689       -0.188185         1.44852       -0.418639         1.27937       -0.615851         1.23682       -0.614706         1.23443       -0.608556         1.23517       -0.607153         1.23543       -0.606906         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.37        0.902375       -0.188197         1.44719       -0.419847         1.27891       -0.615973         1.23671        -0.61469          1.2344       -0.608548         1.23516       -0.607151         1.23543       -0.606906         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.38        0.899043       -0.188198         1.44585       -0.421048         1.27845       -0.616092          1.2366       -0.614673         1.23437        -0.60854         1.23515       -0.607149         1.23543       -0.606906         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.39        0.895692       -0.188187         1.44452       -0.422241           1.278        -0.61621         1.23649       -0.614655         1.23435       -0.608532         1.23515       -0.607147         1.23543       -0.606905         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
      60.4        0.892322       -0.188165         1.44318       -0.423426         1.27754       -0.616326         1.23638       -0.614638         1.23432       -0.608524         1.23514       -0.607145         1.23543       -0.606905         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.41        0.888932       -0.188132         1.44185       -0.424604         1.27709        -0.61644         1.23627        -0.61462          1.2343       -0.608515         1.23514       -0.607143         1.23542       -0.606905         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.42        0.885521       -0.188088         1.44052       -0.425774         1.27664       -0.616552         1.23617       -0.614602         1.23428       -0.608507         1.23513       -0.607141         1.23542       -0.606904         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.43         0.88209       -0.188033         1.43919       -0.426937         1.27619       -0.616662         1.23606       -0.614583         1.23425       -0.608498         1.23512       -0.607139         1.23542       -0.606904         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.44        0.878638       -0.187966         1.43786       -0.428092         1.27575       -0.616771         1.23596       -0.614564         1.23423        -0.60849         1.23512       -0.607137         1.23542       -0.606904         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.45        0.875164       -0.187888         1.43653       -0.429239         1.27531       -0.616878         1.23585       -0.614545         1.23421       -0.608481         1.23511       -0.607135         1.23542       -0.606903         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.46        0.871668       -0.187798          1.4352       -0.430379         1.27486       -0.616983         1.23575       -0.614526         1.23418       -0.608473         1.23511       -0.607133         1.23542       -0.606903         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.47         0.86815       -0.187697         1.43387       -0.431512         1.27442       -0.617086         1.23565       -0.614506         1.23416       -0.608464          1.2351       -0.607131         1.23542       -0.606903         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.48        0.864609       -0.187585         1.43255       -0.432637         1.27399       -0.617188         1.23555       -0.614486         1.23414       -0.608455          1.2351       -0.607129         1.23541       -0.606902         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.49        0.861044       -0.187461         1.43122       -0.433755         1.27355       -0.617288         1.23545       -0.614466         1.23412       -0.608446         1.23509       -0.607127         1.23541       -0.606902         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
      60.5        0.857456       -0.187325         1.42989       -0.434865         1.27312       -0.617386         1.23535       -0.614445          1.2341       -0.608438         1.23509       -0.607125         1.23541       -0.606901         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.51        0.853844       -0.187178         1.42857       -0.435968         1.27269       -0.617483         1.23526       -0.614424         1.23407       -0.608429         1.23508       -0.607123         1.23541       -0.606901         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.52        0.850206       -0.187019         1.42724       -0.437064         1.27226       -0.617578         1.23516       -0.614403         1.23405        -0.60842         1.23508       -0.607121         1.23541       -0.606901         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.53        0.846543       -0.186849         1.42592       -0.438152         1.27183       -0.617671         1.23507       -0.614382         1.23403       -0.608411         1.23507       -0.607119         1.23541         -0.6069         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.54        0.842854       -0.186666          1.4246       -0.439233         1.27141       -0.617762         1.23497        -0.61436         1.23401       -0.608402         1.23507       -0.607117         1.23541         -0.6069         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.55        0.839139       -0.186472         1.42327       -0.440307         1.27099       -0.617852         1.23488       -0.614339         1.23399       -0.608393         1.23506       -0.607115         1.23541         -0.6069         1.23548       -0.606866         1.23549        -0.60686         1.23549        -0.60686
     60.56        0.835397       -0.186266         1.42195       -0.441373         1.27057        -0.61794         1.23479       -0.614316         1.23397       -0.608384         1.23506       -0.607113         1.23541       -0.606899         1.23548       -0.606865         1.23549        -0.60686         1.23549        -0.60686
     60.57        0.831626       -0.186048         1.42063       -0.442432         1.27015       -0.618027          1.2347       -0.614294         1.23396       -0.608375         1.23505       -0.607111          1.2354       -0.606899         1.23548       -0.606865         1.23549        -0.60686         1.23549        -0.60686
     60.58        0.827828       -0.185818         1.41931       -0.443484         1.26973       -0.618112         1.23461       -0.614272         1.23394       -0.608365         1.23505       -0.607109          1.2354       -0.606898         1.23548       -0.606865         1.23549        -0.60686         1.23549        -0.60686
     60.59        0.824001       -0.185576         1.41799       -0.444529         1.26932       -0.618195         1.23452       -0.614249         1.23392       -0.608356         1.23505       -0.607107          1.2354       -0.606898         1.23548       -0.606865         1.23549        -0.60686         1.23549        -0.60686
      60.6        0.820144       -0.185321         1.41667       -0.445567         1.26891       -0.618277         1.23443       -0.614226          1.2339       -0.608347         1.23504       -0.607104          1.2354       -0.606898         1.23547       -0.606865         1.23549        -0.60686         1.23549        -0.60686
     60.61        0.816257       -0.185055         1.41535       -0.446597          1.2685       -0.618357         1.23434       -0.614202         1.23388       -0.608338         1.23504       -0.607102          1.2354       -0.606897         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.62        0.812339       -0.184776         1.41403       -0.447621         1.26809       -0.618436         1.23426       -0.614179         1.23387       -0.608328         1.23503         -0.6071          1.2354       -0.606897         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.63        0.808389       -0.184485          1.4127       -0.448637         1.26768       -0.618513         1.23417       -0.614155         1.23385       -0.608319         1.23503       -0.607098          1.2354       -0.606897         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.64        0.804407       -0.184182         1.41138       -0.449646         1.26728       -0.618588         1.23409       -0.614131         1.23383        -0.60831         1.23502       -0.607096          1.2354       -0.606896         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.65        0.800392       -0.183865         1.41006       -0.450648         1.26688       -0.618662           1.234       -0.614107         1.23381         -0.6083         1.23502       -0.607094          1.2354       -0.606896         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.66        0.796343       -0.183537         1.40874       -0.451643         1.26648       -0.618734         1.23392       -0.614083          1.2338       -0.608291         1.23502       -0.607091          1.2354       -0.606895         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.67         0.79226       -0.183196         1.40742       -0.452631         1.26608       -0.618805         1.23384       -0.614058         1.23378       -0.608281         1.23501       -0.607089         1.23539       -0.606895         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.68        0.788141       -0.182842          1.4061       -0.453612         1.26568       -0.618875         1.23376       -0.614033         1.23377       -0.608272         1.23501       -0.607087         1.23539       -0.606895         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.69        0.783986       -0.182475         1.40478       -0.454586         1.26529       -0.618942         1.23368       -0.614008         1.23375       -0.608262         1.23501       -0.607085         1.23539       -0.606894         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
      60.7        0.779794       -0.182095         1.40346       -0.455553         1.26489       -0.619009          1.2336       -0.613983         1.23374       -0.608253           1.235       -0.607083         1.23539       -0.606894         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.71        0.775564       -0.181702         1.40214       -0.456512          1.2645       -0.619074         1.23353       -0.613958         1.23372       -0.608243           1.235        -0.60708         1.23539       -0.606893         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.72        0.771296       -0.181296         1.40082       -0.457465         1.26412       -0.619137         1.23345       -0.613932         1.23371       -0.608234           1.235       -0.607078         1.23539       -0.606893         1.23547       -0.606865         1.23549        -0.60686         1.23549       -0.606859
     60.73        0.766987       -0.180877          1.3995       -0.458411         1.26373       -0.619199         1.23337       -0.613906         1.23369       -0.608224         1.23499       -0.607076         1.23539       -0.606892         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.74        0.762638       -0.180445         1.39817       -0.459351         1.26334        -0.61926          1.2333        -0.61388         1.23368       -0.608214         1.23499       -0.607074         1.23539       -0.606892         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.75        0.758247       -0.179999         1.39685       -0.460283         1.26296       -0.619319         1.23322       -0.613854         1.23367       -0.608205         1.23499       -0.607071         1.23539       -0.606892         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.76        0.753814        -0.17954         1.39553       -0.461208         1.26258       -0.619376         1.23315       -0.613828         1.23365       -0.608195         1.23498       -0.607069         1.23539       -0.606891         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.77        0.749337       -0.179067          1.3942       -0.462126          1.2622       -0.619433         1.23308       -0.613802         1.23364       -0.608185         1.23498       -0.607067         1.23539       -0.606891         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.78        0.744815        -0.17858         1.39288       -0.463038         1.26182       -0.619487         1.23301       -0.613775         1.23363       -0.608176         1.23498       -0.607065         1.23539        -0.60689         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.79        0.740247        -0.17808         1.39155       -0.463943         1.26145       -0.619541         1.23294       -0.613748         1.23362       -0.608166         1.23498       -0.607063         1.23539        -0.60689         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
      60.8        0.735632       -0.177565         1.39023       -0.464841         1.26107       -0.619593         1.23287       -0.613721          1.2336       -0.608156         1.23497        -0.60706         1.23538        -0.60689         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.81        0.730968       -0.177037          1.3889       -0.465732          1.2607       -0.619643          1.2328       -0.613694         1.23359       -0.608147         1.23497       -0.607058         1.23538       -0.606889         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.82        0.726256       -0.176494         1.38757       -0.466616         1.26033       -0.619693         1.23273       -0.613667         1.23358       -0.608137         1.23497       -0.607056         1.23538       -0.606889         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.83        0.721492       -0.175937         1.38624       -0.467494         1.25996       -0.619741         1.23266       -0.613639         1.23357       -0.608127         1.23497       -0.607054         1.23538       -0.606888         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.84        0.716677       -0.175366         1.38491       -0.468364          1.2596       -0.619787          1.2326       -0.613612         1.23356       -0.608117         1.23496       -0.607051         1.23538       -0.606888         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.85        0.711809        -0.17478         1.38358       -0.469228         1.25923       -0.619832         1.23253       -0.613584         1.23355       -0.608107         1.23496       -0.607049         1.23538       -0.606887         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.86        0.706886       -0.174179         1.38225       -0.470086         1.25887       -0.619876         1.23247       -0.613556         1.23354       -0.608098         1.23496       -0.607047         1.23538       -0.606887         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.87        0.701906       -0.173563         1.38091       -0.470936         1.25851       -0.619919          1.2324       -0.613528         1.23353       -0.608088         1.23496       -0.607044         1.23538       -0.606887         1.23547       -0.606864         1.23549        -0.60686         1.23549       -0.606859
     60.88        0.696869       -0.172933         1.37958        -0.47178         1.25815        -0.61996         1.23234         -0.6135         1.23352       -0.608078         1.23496       -0.607042         1.23538       -0.606886         1.23547       -0.606863         1.23549        -0.60686         1.23549       -0.606859
     60.89        0.691774       -0.172287         1.37824       -0.472617         1.25779           -0.62         1.23228       -0.613472         1.23351       -0.608068         1.23495        -0.60704         1.23538       -0.606886         1.23547       -0.606863         1.23549        -0.60686         1.23549       -0.606859
      60.9        0.686617       -0.171626          1.3769       -0.473448         1.25744       -0.620039         1.23222       -0.613444          1.2335       -0.608058         1.23495       -0.607038         1.23538       -0.606885         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.91        0.681398       -0.170949         1.37556       -0.474272         1.25708       -0.620076         1.23216       -0.613415         1.23349       -0.608049         1.23495       -0.607035         1.23538       -0.606885         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.92        0.676116       -0.170257         1.37421       -0.475089         1.25673       -0.620112          1.2321       -0.613386         1.23348       -0.608039         1.23495       -0.607033         1.23538       -0.606884         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.93        0.670768       -0.169548         1.37287       -0.475899         1.25638       -0.620147         1.23204       -0.613358         1.23347       -0.608029         1.23495       -0.607031         1.23538       -0.606884         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.94        0.665353       -0.168824         1.37152       -0.476703         1.25603       -0.620181         1.23198       -0.613329         1.23347       -0.608019         1.23495       -0.607029         1.23538       -0.606884         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.95        0.659869       -0.168084         1.37017         -0.4775         1.25568       -0.620213         1.23192         -0.6133         1.23346       -0.608009         1.23494       -0.607026         1.23538       -0.606883         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.96        0.654313       -0.167327         1.36882       -0.478291         1.25534       -0.620244         1.23187       -0.613271         1.23345       -0.607999         1.23494       -0.607024         1.23538       -0.606883         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.97        0.648684       -0.166553         1.36746       -0.479075         1.25499       -0.620274         1.23181       -0.613241         1.23344        -0.60799         1.23494       -0.607022         1.23538       -0.606882         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.98        0.642981       -0.165763         1.36611       -0.479852         1.25465       -0.620303         1.23176       -0.613212         1.23344        -0.60798         1.23494        -0.60702         1.23538       -0.606882         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     60.99          0.6372       -0.164956         1.36475       -0.480623         1.25431        -0.62033          1.2317       -0.613183         1.23343        -0.60797         1.23494       -0.607017         1.23537       -0.606881         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
        61         0.63134       -0.164131         1.36338       -0.481387         1.25397       -0.620356         1.23165       -0.613153         1.23342        -0.60796         1.23494       -0.607015         1.23537       -0.606881         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     61.01        0.625399       -0.163289         1.36202       -0.482145         1.25363       -0.620381          1.2316       -0.613124         1.23342        -0.60795         1.23494       -0.607013         1.23537        -0.60688         1.23547       -0.606863         1.23548        -0.60686         1.23549       -0.606859
     61.02        0.619374       -0.162429         1.36065       -0.482896          1.2533       -0.620405         1.23154       -0.613094         1.23341       -0.607941         1.23494       -0.607011         1.23537        -0.60688         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.03        0.613263       -0.161552         1.35928        -0.48364         1.25296       -0.620428         1.23149       -0.613064          1.2334       -0.607931         1.23493       -0.607008         1.23537        -0.60688         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.04        0.607064       -0.160656          1.3579       -0.484378         1.25263       -0.620449         1.23144       -0.613034          1.2334       -0.607921         1.23493       -0.607006         1.23537       -0.606879         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.05        0.600773       -0.159742         1.35652        -0.48511          1.2523       -0.620469         1.23139       -0.613004         1.23339       -0.607911         1.23493       -0.607004         1.23537       -0.606879         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.06        0.594388       -0.158809         1.35514       -0.485835         1.25197       -0.620489         1.23134       -0.612974         1.23339       -0.607901         1.23493       -0.607002         1.23537       -0.606878         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.07        0.587907       -0.157858         1.35375       -0.486553         1.25164       -0.620507          1.2313       -0.612944         1.23338       -0.607892         1.23493       -0.606999         1.23537       -0.606878         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.08        0.581326       -0.156887         1.35236       -0.487265         1.25131       -0.620524         1.23125       -0.612914         1.23338       -0.607882         1.23493       -0.606997         1.23537       -0.606877         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.09        0.574643       -0.155896         1.35096        -0.48797         1.25098       -0.620539          1.2312       -0.612883         1.23337       -0.607872         1.23493       -0.606995         1.23537       -0.606877         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
      61.1        0.567854       -0.154886         1.34956       -0.488669         1.25066       -0.620554         1.23115       -0.612853         1.23337       -0.607862         1.23493       -0.606993         1.23537       -0.606877         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.11        0.560957       -0.153856         1.34816       -0.489361         1.25034       -0.620567         1.23111       -0.612822         1.23336       -0.607853         1.23493       -0.606991         1.23537       -0.606876         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.12        0.553949       -0.152805         1.34674       -0.490046         1.25001        -0.62058         1.23106       -0.612792         1.23336       -0.607843         1.23493       -0.606988         1.23537       -0.606876         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
