18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     63.97       -0.278287       0.0347407         1.36386       -0.649304         1.22619       -0.599967          1.2351       -0.607911         1.23596       -0.606698         1.23561       -0.606839         1.23543       -0.606835         1.23464       -0.606447         1.22376       -0.603128          1.1036        -0.58024
     63.98       -0.297389       0.0381029         1.36504       -0.649621          1.2261       -0.599955         1.23511       -0.607907         1.23596         -0.6067         1.23561        -0.60684         1.23543       -0.606835         1.23463       -0.606445         1.22361       -0.603099          1.1024        -0.57987
     63.99       -0.316847       0.0415204         1.36625        -0.64994         1.22602       -0.599942         1.23512       -0.607903         1.23596       -0.606702         1.23561        -0.60684         1.23542       -0.606835         1.23462       -0.606444         1.22346       -0.603069         1.10113       -0.579497
        64       -0.336661       0.0449941         1.36748       -0.650263         1.22592       -0.599928         1.23513       -0.607899         1.23596       -0.606704         1.23561       -0.606841         1.23542       -0.606835          1.2346       -0.606442          1.2233       -0.603039          1.0999       -0.579121
     64.01        -0.35683       0.0485252         1.36873       -0.650588         1.22583       -0.599915         1.23513       -0.607895         1.23596       -0.606706         1.23561       -0.606841         1.23542       -0.606834         1.23459        -0.60644         1.22315       -0.603008         1.09884       -0.578742
     64.02       -0.377351       0.0521145         1.37001       -0.650918         1.22573       -0.599901         1.23514       -0.607891         1.23596       -0.606708         1.23561       -0.606841         1.23542       -0.606834         1.23457       -0.606438         1.22299       -0.602977         1.09768       -0.578361
     64.03       -0.398221       0.0557632         1.37132        -0.65125         1.22563       -0.599887         1.23515       -0.607887         1.23595        -0.60671         1.23561       -0.606842         1.23542       -0.606834         1.23456       -0.606436         1.22284       -0.602946         1.09659       -0.577976
     64.04       -0.419436       0.0594723         1.37265       -0.651586         1.22553       -0.599873         1.23516       -0.607884         1.23595       -0.606711          1.2356       -0.606842         1.23542       -0.606834         1.23454       -0.606434         1.22268       -0.602914         1.09539       -0.577589
     64.05        -0.44099       0.0632426         1.37401       -0.651926         1.22543       -0.599858         1.23517        -0.60788         1.23595       -0.606713          1.2356       -0.606843         1.23541       -0.606834         1.23453       -0.606432         1.22252       -0.602881         1.09438       -0.577199
     64.06       -0.462877       0.0670752         1.37539        -0.65227         1.22532       -0.599843         1.23518       -0.607876         1.23595       -0.606715          1.2356       -0.606843         1.23541       -0.606834         1.23451        -0.60643         1.22237       -0.602848         1.09325       -0.576807
     64.07       -0.485089        0.070971          1.3768       -0.652617         1.22521       -0.599828         1.23519       -0.607872         1.23595       -0.606717          1.2356       -0.606844         1.23541       -0.606833         1.23449       -0.606428         1.22221       -0.602815         1.09232       -0.576413
     64.08       -0.507614       0.0749309         1.37824       -0.652968          1.2251       -0.599812          1.2352       -0.607869         1.23595       -0.606719          1.2356       -0.606844         1.23541       -0.606833         1.23448       -0.606426         1.22205       -0.602781          1.0913       -0.576016
     64.09       -0.530444       0.0789558         1.37971       -0.653323         1.22498       -0.599796         1.23521       -0.607865         1.23594       -0.606721          1.2356       -0.606844         1.23541       -0.606833         1.23446       -0.606423          1.2219       -0.602747         1.09035       -0.575617
      64.1       -0.553563       0.0830464          1.3812       -0.653681         1.22487        -0.59978         1.23523       -0.607861         1.23594       -0.606723          1.2356       -0.606845         1.23541       -0.606833         1.23444       -0.606421         1.22174       -0.602713         1.08938       -0.575215
     64.11       -0.576959       0.0872035         1.38272       -0.654044         1.22475       -0.599763         1.23524       -0.607858         1.23594       -0.606725          1.2356       -0.606845          1.2354       -0.606833         1.23443       -0.606419         1.22158       -0.602678         1.08857       -0.574812
     64.12       -0.600615       0.0914279         1.38426       -0.654411         1.22462       -0.599746         1.23525       -0.607854         1.23594       -0.606727          1.2356       -0.606846          1.2354       -0.606832         1.23441       -0.606416         1.22143       -0.602642         1.08769       -0.574408
     64.13       -0.624513       0.0957202         1.38583       -0.654783          1.2245       -0.599728         1.23526       -0.607851         1.23594       -0.606729          1.2356       -0.606846          1.2354       -0.606832         1.23439       -0.606414         1.22127       -0.602607         1.08691       -0.574001
     64.14       -0.648634        0.100081         1.38743       -0.655158         1.22437       -0.599711         1.23527       -0.607848         1.23594        -0.60673          1.2356       -0.606847          1.2354       -0.606832         1.23438       -0.606411         1.22112        -0.60257         1.08606       -0.573593
     64.15       -0.672957        0.104511         1.38905       -0.655538         1.22424       -0.599692         1.23529       -0.607844         1.23593       -0.606732          1.2356       -0.606847          1.2354       -0.606832         1.23436       -0.606409         1.22096       -0.602534         1.08541       -0.573184
     64.16       -0.697458         0.10901          1.3907       -0.655922          1.2241       -0.599674          1.2353       -0.607841         1.23593       -0.606734          1.2356       -0.606847         1.23539       -0.606832         1.23434       -0.606406         1.22081       -0.602497         1.08483       -0.572773
     64.17       -0.722112        0.113579         1.39238       -0.656311         1.22396       -0.599655         1.23532       -0.607838         1.23593       -0.606736          1.2356       -0.606848         1.23539       -0.606831         1.23432       -0.606404         1.22066       -0.602459         1.08418       -0.572362
     64.18       -0.746893        0.118219         1.39407       -0.656704         1.22382       -0.599635         1.23533       -0.607835         1.23593       -0.606738          1.2356       -0.606848         1.23539       -0.606831          1.2343       -0.606401         1.22051       -0.602421         1.08366       -0.571949
     64.19       -0.771774        0.122928         1.39579       -0.657102         1.22368       -0.599616         1.23534       -0.607832         1.23592       -0.606739          1.2356       -0.606849         1.23539       -0.606831         1.23429       -0.606398         1.22036       -0.602383         1.08317       -0.571536
      64.2       -0.796724        0.127708         1.39754       -0.657505         1.22353       -0.599595         1.23536       -0.607829         1.23592       -0.606741          1.2356       -0.606849         1.23539       -0.606831         1.23427       -0.606395         1.22022       -0.602344         1.08264       -0.571123
     64.21       -0.821713        0.132558          1.3993       -0.657913         1.22338       -0.599575         1.23537       -0.607826         1.23592       -0.606743          1.2356       -0.606849         1.23538        -0.60683         1.23425       -0.606393         1.22007       -0.602305         1.08241       -0.570709
     64.22       -0.846707        0.137479         1.40109       -0.658325         1.22323       -0.599553         1.23539       -0.607823         1.23592       -0.606745          1.2356        -0.60685         1.23538        -0.60683         1.23423        -0.60639         1.21993       -0.602266         1.08204       -0.570296
     64.23       -0.871675         0.14247         1.40289       -0.658742         1.22307       -0.599532         1.23541        -0.60782         1.23591       -0.606746          1.2356        -0.60685         1.23538        -0.60683         1.23421       -0.606387         1.21979       -0.602226         1.08179       -0.569882
     64.24        -0.89658         0.14753         1.40472       -0.659164         1.22291        -0.59951         1.23542       -0.607817         1.23591       -0.606748          1.2356       -0.606851         1.23538       -0.606829         1.23419       -0.606384         1.21965       -0.602186         1.08167        -0.56947
     64.25       -0.921388         0.15266         1.40656       -0.659591         1.22275       -0.599487         1.23544       -0.607814         1.23591        -0.60675          1.2356       -0.606851         1.23538       -0.606829         1.23418       -0.606381         1.21952       -0.602145         1.08162       -0.569058
     64.26       -0.946064        0.157859         1.40842       -0.660024         1.22259       -0.599464         1.23545       -0.607812         1.23591       -0.606752          1.2356       -0.606851         1.23537       -0.606829         1.23416       -0.606378         1.21939       -0.602104         1.08165       -0.568647
     64.27        -0.97057        0.163125         1.41029       -0.660461         1.22242       -0.599441         1.23547       -0.607809          1.2359       -0.606753          1.2356       -0.606852         1.23537       -0.606829         1.23414       -0.606374         1.21926       -0.602063         1.08166       -0.568237
     64.28        -0.99487        0.168459         1.41218       -0.660903         1.22225       -0.599417         1.23549       -0.607806          1.2359       -0.606755          1.2356       -0.606852         1.23537       -0.606828         1.23412       -0.606371         1.21914       -0.602022         1.08202       -0.567829
     64.29        -1.01893        0.173859         1.41407        -0.66135         1.22207       -0.599392         1.23551       -0.607804          1.2359       -0.606757          1.2356       -0.606853         1.23537       -0.606828          1.2341       -0.606368         1.21902        -0.60198         1.08238       -0.567423
      64.3        -1.04271        0.179324         1.41598       -0.661803          1.2219       -0.599367         1.23553       -0.607801         1.23589       -0.606758          1.2356       -0.606853         1.23536       -0.606828         1.23408       -0.606365          1.2189       -0.601938         1.08273       -0.567019
     64.31        -1.06618        0.184853          1.4179       -0.662261         1.22171       -0.599341         1.23554       -0.607799         1.23589        -0.60676          1.2356       -0.606853         1.23536       -0.606827         1.23406       -0.606361         1.21879       -0.601896         1.08322       -0.566617
     64.32         -1.0893        0.190445         1.41982       -0.662724         1.22153       -0.599315         1.23556       -0.607797         1.23589       -0.606761         1.23559       -0.606854         1.23536       -0.606827         1.23404       -0.606358         1.21868       -0.601853         1.08373       -0.566219
     64.33        -1.11203        0.196099         1.42174       -0.663192         1.22134       -0.599289         1.23558       -0.607795         1.23588       -0.606763         1.23559       -0.606854         1.23536       -0.606827         1.23403       -0.606354         1.21858        -0.60181         1.08454       -0.565824
     64.34        -1.13436        0.201813         1.42367       -0.663665         1.22116       -0.599261          1.2356       -0.607793         1.23588       -0.606765         1.23559       -0.606854         1.23536       -0.606826         1.23401       -0.606351         1.21849       -0.601767          1.0853       -0.565432
     64.35        -1.15624        0.207585          1.4256       -0.664143         1.22096       -0.599234         1.23562        -0.60779         1.23588       -0.606766         1.23559       -0.606855         1.23535       -0.606826         1.23399       -0.606347          1.2184       -0.601724         1.08623       -0.565044
     64.36        -1.17765        0.213413         1.42753       -0.664627         1.22077       -0.599205         1.23564       -0.607788         1.23587       -0.606768         1.23559       -0.606855         1.23535       -0.606826         1.23397       -0.606343         1.21831       -0.601681         1.08718       -0.564661
     64.37        -1.19856        0.219297         1.42946       -0.665115         1.22057       -0.599176         1.23567       -0.607787         1.23587       -0.606769         1.23559       -0.606856         1.23535       -0.606825         1.23395        -0.60634         1.21823       -0.601637         1.08831       -0.564282
     64.38        -1.21894        0.225233         1.43138       -0.665609         1.22037       -0.599147         1.23569       -0.607785         1.23587       -0.606771         1.23559       -0.606856         1.23535       -0.606825         1.23393       -0.606336         1.21816       -0.601594         1.08956       -0.563908
     64.39        -1.23878        0.231221         1.43329       -0.666108         1.22017       -0.599117         1.23571       -0.607783         1.23586       -0.606772         1.23559       -0.606856         1.23534       -0.606824         1.23392       -0.606332          1.2181        -0.60155         1.09099       -0.563539
      64.4        -1.25805        0.237258         1.43519       -0.666612         1.21996       -0.599086         1.23573       -0.607781         1.23586       -0.606774         1.23559       -0.606857         1.23534       -0.606824          1.2339       -0.606328         1.21804       -0.601506          1.0925       -0.563176
     64.41        -1.27674        0.243342         1.43708       -0.667121         1.21975       -0.599055         1.23575        -0.60778         1.23585       -0.606775         1.23559       -0.606857         1.23534       -0.606824         1.23388       -0.606324         1.21799       -0.601462         1.09398       -0.562819
     64.42        -1.29483        0.249471         1.43896       -0.667634         1.21954       -0.599023         1.23578       -0.607778         1.23585       -0.606777         1.23559       -0.606857         1.23534       -0.606823         1.23386        -0.60632         1.21795       -0.601418         1.09563       -0.562469
     64.43        -1.31231        0.255643         1.44082       -0.668153         1.21933        -0.59899          1.2358       -0.607777         1.23585       -0.606778         1.23559       -0.606858         1.23533       -0.606823         1.23385       -0.606316         1.21791       -0.601374         1.09748       -0.562125
     64.44        -1.32916        0.261856         1.44266       -0.668676         1.21912       -0.598957         1.23582       -0.607775         1.23584       -0.606779         1.23559       -0.606858         1.23533       -0.606822         1.23383       -0.606312         1.21788        -0.60133         1.09944       -0.561788
     64.45        -1.34539        0.268107         1.44448       -0.669204          1.2189       -0.598923         1.23585       -0.607774         1.23584       -0.606781         1.23559       -0.606858         1.23533       -0.606822         1.23381       -0.606308         1.21787       -0.601286         1.10138       -0.561459
     64.46        -1.36098        0.274394         1.44628       -0.669737         1.21868       -0.598889         1.23587       -0.607773         1.23583       -0.606782         1.23559       -0.606859         1.23533       -0.606822          1.2338       -0.606304         1.21786       -0.601243         1.10359       -0.561138
     64.47        -1.37593        0.280716         1.44806       -0.670274         1.21846       -0.598853          1.2359       -0.607772         1.23583       -0.606783         1.23559       -0.606859         1.23532       -0.606821         1.23378         -0.6063         1.21785       -0.601199         1.10582       -0.560825
     64.48        -1.39025        0.287069         1.44981       -0.670816         1.21824       -0.598818         1.23592       -0.607771         1.23583       -0.606785         1.23558       -0.606859         1.23532       -0.606821         1.23376       -0.606296         1.21786       -0.601155          1.1081        -0.56052
     64.49        -1.40393        0.293452         1.45153       -0.671362         1.21802       -0.598781         1.23595        -0.60777         1.23582       -0.606786         1.23558        -0.60686         1.23532        -0.60682         1.23375       -0.606291         1.21788       -0.601112         1.11067       -0.560224
      64.5        -1.41697        0.299863         1.45323       -0.671912         1.21779       -0.598744         1.23597       -0.607769         1.23582       -0.606787         1.23558        -0.60686         1.23532        -0.60682         1.23374       -0.606287         1.21791       -0.601069         1.11305       -0.559937
     64.51        -1.42939        0.306299          1.4549       -0.672467         1.21757       -0.598707           1.236       -0.607768         1.23581       -0.606789         1.23558        -0.60686         1.23532       -0.606819         1.23372       -0.606283         1.21794       -0.601026         1.11576       -0.559659
     64.52         -1.4412        0.312758         1.45653       -0.673025         1.21734       -0.598668         1.23603       -0.607767         1.23581        -0.60679         1.23558       -0.606861         1.23531       -0.606819         1.23371       -0.606278         1.21799       -0.600983         1.11839       -0.559391
     64.53        -1.45239        0.319238         1.45813       -0.673587         1.21711       -0.598629         1.23605       -0.607767          1.2358       -0.606791         1.23558       -0.606861         1.23531       -0.606818         1.23369       -0.606274         1.21805        -0.60094         1.12127       -0.559133
     64.54        -1.46298        0.325737          1.4597       -0.674153         1.21688        -0.59859         1.23608       -0.607766          1.2358       -0.606792         1.23558       -0.606861         1.23531       -0.606818         1.23368        -0.60627         1.21811       -0.600898          1.1241       -0.558885
     64.55        -1.47299        0.332253         1.46123       -0.674723         1.21665       -0.598549         1.23611       -0.607766          1.2358       -0.606794         1.23558       -0.606861         1.23531       -0.606817         1.23367       -0.606265         1.21819       -0.600856         1.12703       -0.558648
     64.56        -1.48242        0.338785         1.46272       -0.675296         1.21642       -0.598509         1.23614       -0.607766         1.23579       -0.606795         1.23558       -0.606862          1.2353       -0.606817         1.23366       -0.606261         1.21827       -0.600815         1.13014       -0.558421
     64.57        -1.49129        0.345329         1.46418       -0.675873         1.21619       -0.598467         1.23617       -0.607766         1.23579       -0.606796         1.23558       -0.606862          1.2353       -0.606816         1.23365       -0.606256         1.21837       -0.600774         1.13305       -0.558205
     64.58        -1.49961        0.351884          1.4656       -0.676453         1.21596       -0.598425         1.23619       -0.607765         1.23578       -0.606797         1.23558       -0.606862          1.2353       -0.606816         1.23364       -0.606252         1.21848       -0.600733         1.13646       -0.557999
     64.59         -1.5074        0.358449         1.46698       -0.677036         1.21573       -0.598382         1.23622       -0.607765         1.23578       -0.606798         1.23558       -0.606863          1.2353       -0.606815         1.23363       -0.606247          1.2186       -0.600693         1.13949       -0.557805
      64.6        -1.51468        0.365021         1.46832       -0.677622          1.2155       -0.598338         1.23625       -0.607765         1.23577       -0.606799         1.23558       -0.606863         1.23529       -0.606815         1.23362       -0.606242         1.21872       -0.600653         1.14289       -0.557622
     64.61        -1.52146        0.371599         1.46962       -0.678211         1.21527       -0.598294         1.23628       -0.607766         1.23577       -0.606801         1.23557       -0.606863         1.23529       -0.606814         1.23361       -0.606238         1.21886       -0.600614         1.14611       -0.557451
     64.62        -1.52776        0.378182         1.47088       -0.678802         1.21504       -0.598249         1.23631       -0.607766         1.23576       -0.606802         1.23557       -0.606864         1.23529       -0.606814          1.2336       -0.606233         1.21901       -0.600576          1.1495       -0.557291
     64.63         -1.5336        0.384767         1.47209       -0.679396         1.21481       -0.598204         1.23634       -0.607766         1.23576       -0.606803         1.23557       -0.606864         1.23529       -0.606813          1.2336       -0.606229         1.21917       -0.600538         1.15288       -0.557143
     64.64        -1.53898        0.391353         1.47327       -0.679993         1.21459       -0.598157         1.23637       -0.607767         1.23575       -0.606804         1.23557       -0.606864         1.23529       -0.606813         1.23359       -0.606224         1.21934       -0.600501         1.15624       -0.557007
     64.65        -1.54393        0.397939          1.4744       -0.680591         1.21436       -0.598111          1.2364       -0.607767         1.23575       -0.606805         1.23557       -0.606864         1.23528       -0.606812         1.23359       -0.606219         1.21952       -0.600464         1.15976       -0.556882
     64.66        -1.54847        0.404523          1.4755       -0.681192         1.21413       -0.598063         1.23643       -0.607768         1.23574       -0.606806         1.23557       -0.606865         1.23528       -0.606812         1.23358       -0.606215         1.21971       -0.600428         1.16326       -0.556769
     64.67        -1.55262        0.411104         1.47655       -0.681795         1.21391       -0.598015         1.23646       -0.607769         1.23573       -0.606807         1.23557       -0.606865         1.23528       -0.606811         1.23358        -0.60621         1.21991       -0.600393         1.16676       -0.556669
     64.68        -1.55638        0.417681         1.47756       -0.682399         1.21368       -0.597967          1.2365        -0.60777         1.23573       -0.606808         1.23557       -0.606865         1.23528        -0.60681         1.23358       -0.606206         1.22012       -0.600359         1.17024        -0.55658
     64.69        -1.55977        0.424252         1.47852       -0.683006         1.21346       -0.597917         1.23653       -0.607771         1.23572       -0.606809         1.23557       -0.606865         1.23528        -0.60681         1.23358       -0.606201         1.22034       -0.600326         1.17376       -0.556503
      64.7        -1.56282        0.430817         1.47945       -0.683613         1.21324       -0.597867         1.23656       -0.607772         1.23572       -0.606809         1.23557       -0.606866         1.23527       -0.606809         1.23358       -0.606196         1.22057       -0.600293         1.17739       -0.556438
     64.71        -1.56553        0.437373         1.48033       -0.684223         1.21302       -0.597817         1.23659       -0.607773         1.23571        -0.60681         1.23557       -0.606866         1.23527       -0.606809         1.23358       -0.606192         1.22081       -0.600261         1.18087       -0.556385
     64.72        -1.56792         0.44392         1.48117       -0.684833          1.2128       -0.597766         1.23662       -0.607774         1.23571       -0.606811         1.23556       -0.606866         1.23527       -0.606808         1.23358       -0.606187         1.22106        -0.60023         1.18456       -0.556344
     64.73        -1.57001        0.450458         1.48198       -0.685445         1.21258       -0.597714         1.23666       -0.607776          1.2357       -0.606812         1.23556       -0.606866         1.23527       -0.606808         1.23358       -0.606183         1.22131         -0.6002         1.18801       -0.556316
     64.74        -1.57181        0.456984         1.48274       -0.686057         1.21237       -0.597662         1.23669       -0.607777          1.2357       -0.606813         1.23556       -0.606867         1.23527       -0.606807         1.23359       -0.606178         1.22158       -0.600171         1.19163       -0.556298
     64.75        -1.57333        0.463499         1.48346       -0.686671         1.21216       -0.597609         1.23672       -0.607779         1.23569       -0.606814         1.23556       -0.606867         1.23526       -0.606806         1.23359       -0.606174         1.22186       -0.600143         1.19512       -0.556293
     64.76        -1.57459        0.470001         1.48414       -0.687285         1.21195       -0.597556         1.23675        -0.60778         1.23568       -0.606815         1.23556       -0.606867         1.23526       -0.606806          1.2336       -0.606169         1.22214       -0.600116         1.19845         -0.5563
     64.77        -1.57559        0.476489         1.48478       -0.687899         1.21174       -0.597502         1.23679       -0.607782         1.23568       -0.606815         1.23556       -0.606867         1.23526       -0.606805          1.2336       -0.606165         1.22243        -0.60009         1.20214       -0.556318
     64.78        -1.57636        0.482963         1.48538       -0.688514         1.21154       -0.597447         1.23682       -0.607784         1.23567       -0.606816         1.23556       -0.606867         1.23526       -0.606805         1.23361        -0.60616         1.22273       -0.600065         1.20564       -0.556348
     64.79         -1.5769        0.489422         1.48595        -0.68913         1.21134       -0.597392         1.23685       -0.607786         1.23567       -0.606817         1.23556       -0.606868         1.23526       -0.606804         1.23362       -0.606156         1.22304       -0.600042         1.20904       -0.556389
      64.8        -1.57722        0.495866         1.48648       -0.689745         1.21114       -0.597337         1.23689       -0.607788         1.23566       -0.606817         1.23556       -0.606868         1.23526       -0.606803         1.23363       -0.606152         1.22336       -0.600019         1.21249       -0.556442
     64.81        -1.57734        0.502292         1.48697       -0.690361         1.21094       -0.597281         1.23692       -0.607791         1.23565       -0.606818         1.23556       -0.606868         1.23526       -0.606803         1.23364       -0.606147         1.22368       -0.599997         1.21586       -0.556506
     64.82        -1.57727        0.508702         1.48742       -0.690976         1.21075       -0.597224         1.23695       -0.607793         1.23565       -0.606819         1.23556       -0.606868         1.23526       -0.606802         1.23365       -0.606143         1.22401       -0.599977         1.21936       -0.556581
     64.83          -1.577        0.515094         1.48784       -0.691592         1.21056       -0.597167         1.23698       -0.607795         1.23564       -0.606819         1.23555       -0.606869         1.23525       -0.606801         1.23366       -0.606139         1.22435       -0.599957         1.22259       -0.556667
     64.84        -1.57657        0.521468         1.48822       -0.692207         1.21037        -0.59711         1.23702       -0.607798         1.23564        -0.60682         1.23555       -0.606869         1.23525       -0.606801         1.23368       -0.606135          1.2247       -0.599939         1.22605       -0.556764
     64.85        -1.57596        0.527823         1.48857       -0.692821         1.21019       -0.597052         1.23705       -0.607801         1.23563       -0.606821         1.23555       -0.606869         1.23525         -0.6068         1.23369       -0.606131         1.22505       -0.599922         1.22925       -0.556871
     64.86         -1.5752        0.534159         1.48889       -0.693436         1.21001       -0.596993         1.23708       -0.607803         1.23562       -0.606821         1.23555       -0.606869         1.23525         -0.6068         1.23371       -0.606127         1.22541       -0.599907         1.23249       -0.556989
     64.87        -1.57428        0.540476         1.48917       -0.694049         1.20983       -0.596935         1.23712       -0.607806         1.23562       -0.606822         1.23555       -0.606869         1.23525       -0.606799         1.23372       -0.606123         1.22577       -0.599892         1.23563       -0.557118
     64.88        -1.57322        0.546772         1.48943       -0.694662         1.20965       -0.596875         1.23715       -0.607809         1.23561       -0.606822         1.23555       -0.606869         1.23525       -0.606798         1.23374       -0.606119         1.22614       -0.599879         1.23876       -0.557257
     64.89        -1.57203        0.553048         1.48965       -0.695274         1.20948       -0.596816         1.23718       -0.607812         1.23561       -0.606823         1.23555        -0.60687         1.23525       -0.606798         1.23376       -0.606115         1.22651       -0.599867         1.24188       -0.557405
      64.9        -1.57071        0.559302         1.48983       -0.695885         1.20932       -0.596756         1.23722       -0.607815          1.2356       -0.606823         1.23555        -0.60687         1.23525       -0.606797         1.23378       -0.606111         1.22689       -0.599856         1.24498       -0.557564
     64.91        -1.56926        0.565536         1.48999       -0.696494         1.20915       -0.596695         1.23725       -0.607819         1.23559       -0.606824         1.23555        -0.60687         1.23525       -0.606796          1.2338       -0.606108         1.22727       -0.599847         1.24795       -0.557733
     64.92         -1.5677        0.571748         1.49012       -0.697103         1.20899       -0.596634         1.23728       -0.607822         1.23559       -0.606824         1.23554        -0.60687         1.23525       -0.606796         1.23383       -0.606104         1.22766       -0.599839         1.25107       -0.557911
     64.93        -1.56603        0.577938         1.49023       -0.697711         1.20884       -0.596573         1.23732       -0.607825         1.23558       -0.606825         1.23554        -0.60687         1.23525       -0.606795         1.23385       -0.606101         1.22806       -0.599832         1.25397       -0.558098
     64.94        -1.56426        0.584106          1.4903       -0.698317         1.20869       -0.596511         1.23735       -0.607829         1.23557       -0.606825         1.23554        -0.60687         1.23525       -0.606795         1.23387       -0.606097         1.22845       -0.599827         1.25681       -0.558295
     64.95        -1.56238        0.590251         1.49035       -0.698922         1.20854       -0.596449         1.23738       -0.607833         1.23557       -0.606825         1.23554       -0.606871         1.23525       -0.606794          1.2339       -0.606094         1.22885       -0.599823         1.25969       -0.558501
     64.96        -1.56041        0.596373         1.49037       -0.699525         1.20839       -0.596387         1.23741       -0.607836         1.23556       -0.606826         1.23554       -0.606871         1.23525       -0.606793         1.23393       -0.606091         1.22926        -0.59982          1.2625       -0.558715
     64.97        -1.55835        0.602473         1.49036       -0.700127         1.20825       -0.596325         1.23745        -0.60784         1.23555       -0.606826         1.23554       -0.606871         1.23525       -0.606793         1.23396       -0.606088         1.22966       -0.599819         1.26512       -0.558938
     64.98        -1.55621        0.608549         1.49033       -0.700727         1.20812       -0.596262         1.23748       -0.607844         1.23555       -0.606826         1.23554       -0.606871         1.23525       -0.606792         1.23398       -0.606085         1.23007       -0.599819         1.26786       -0.559169
     64.99        -1.55398        0.614602         1.49028       -0.701325         1.20798       -0.596199         1.23751       -0.607848         1.23554       -0.606827         1.23554       -0.606871         1.23525       -0.606791         1.23401       -0.606082         1.23049        -0.59982         1.27052       -0.559409
        65        -1.55168        0.620631          1.4902       -0.701921         1.20785       -0.596135         1.23754       -0.607853         1.23553       -0.606827         1.23554       -0.606871         1.23525       -0.606791         1.23404       -0.606079          1.2309       -0.599823         1.27302       -0.559657
     65.01         -1.5493        0.626636          1.4901       -0.702516         1.20773       -0.596072         1.23757       -0.607857         1.23553       -0.606827         1.23553       -0.606871         1.23525        -0.60679         1.23408       -0.606076         1.23132       -0.599827         1.27547       -0.559912
     65.02        -1.54686        0.632618         1.48998       -0.703109         1.20761       -0.596008          1.2376       -0.607861         1.23552       -0.606827         1.23553       -0.606872         1.23525        -0.60679         1.23411       -0.606074         1.23173       -0.599833         1.27798       -0.560175
     65.03        -1.54434        0.638575         1.48983       -0.703699         1.20749       -0.595944         1.23763       -0.607866         1.23551       -0.606827         1.23553       -0.606872         1.23525       -0.606789         1.23414       -0.606071         1.23215        -0.59984         1.28045       -0.560446
     65.04        -1.54177        0.644507         1.48966       -0.704288         1.20738       -0.595879         1.23766        -0.60787         1.23551       -0.606828         1.23553       -0.606872         1.23526       -0.606788         1.23418       -0.606069         1.23258       -0.599848         1.28281       -0.560724
     65.05        -1.53913        0.650416         1.48948       -0.704874         1.20727       -0.595815         1.23769       -0.607875          1.2355       -0.606828         1.23553       -0.606872         1.23526       -0.606788         1.23421       -0.606067           1.233       -0.599858         1.28512       -0.561008
     65.06        -1.53643        0.656299         1.48927       -0.705458         1.20717        -0.59575         1.23772       -0.607879         1.23549       -0.606828         1.23553       -0.606872         1.23526       -0.606787         1.23425       -0.606065         1.23342       -0.599869         1.28735         -0.5613
     65.07        -1.53368        0.662158         1.48905        -0.70604         1.20707       -0.595685         1.23775       -0.607884         1.23549       -0.606828         1.23553       -0.606872         1.23526       -0.606787         1.23429       -0.606063         1.23384       -0.599881          1.2897       -0.561598
     65.08        -1.53088        0.667992          1.4888        -0.70662         1.20697        -0.59562         1.23778       -0.607889         1.23548       -0.606828         1.23553       -0.606872         1.23526       -0.606786         1.23433       -0.606061         1.23427       -0.599895         1.29177       -0.561903
     65.09        -1.52803        0.673802         1.48854       -0.707197         1.20688       -0.595555         1.23781       -0.607894         1.23548       -0.606828         1.23553       -0.606872         1.23526       -0.606786         1.23437       -0.606059         1.23469        -0.59991          1.2939       -0.562214
      65.1        -1.52513        0.679586         1.48826       -0.707771          1.2068        -0.59549         1.23784       -0.607899         1.23547       -0.606828         1.23552       -0.606872         1.23526       -0.606785         1.23441       -0.606058         1.23511       -0.599927         1.29591       -0.562531
     65.11        -1.52218        0.685345         1.48797       -0.708344         1.20671       -0.595425         1.23787       -0.607904         1.23546       -0.606828         1.23552       -0.606872         1.23527       -0.606785         1.23445       -0.606056         1.23553       -0.599945         1.29783       -0.562854
     65.12        -1.51919        0.691078         1.48765       -0.708913         1.20663       -0.595359          1.2379       -0.607909         1.23546       -0.606828         1.23552       -0.606873         1.23527       -0.606784         1.23449       -0.606055         1.23596       -0.599964         1.29988       -0.563182
     65.13        -1.51616        0.696787         1.48732       -0.709481         1.20656       -0.595294         1.23793       -0.607915         1.23545       -0.606828         1.23552       -0.606873         1.23527       -0.606783         1.23453       -0.606054         1.23638       -0.599985         1.30163       -0.563516
     65.14        -1.51309         0.70247         1.48698       -0.710045         1.20649       -0.595228         1.23795        -0.60792         1.23544       -0.606828         1.23552       -0.606873         1.23527       -0.606783         1.23457       -0.606053          1.2368       -0.600007         1.30349       -0.563856
     65.15        -1.50997        0.708128         1.48662       -0.710607         1.20642       -0.595162         1.23798       -0.607925         1.23544       -0.606828         1.23552       -0.606873         1.23528       -0.606782         1.23462       -0.606052         1.23721        -0.60003         1.30528         -0.5642
     65.16        -1.50683         0.71376         1.48625       -0.711166         1.20636       -0.595097         1.23801       -0.607931         1.23543       -0.606828         1.23552       -0.606873         1.23528       -0.606782         1.23466       -0.606051         1.23763       -0.600055           1.307       -0.564549
